0.05,1.0,55.072679252057455,41.74805439963609
0.1,1.0,59.665735560705194,35.91730178224316
0.15,1.0,61.18823416311342,37.0623491565249
0.2,1.0,61.814237842102365,39.31576760865474
0.25,1.0,61.18823416311342,42.024499491637584
0.3,1.0,58.69412236331676,42.35851702547609
0.35,1.0,57.0087712549569,44.26267843152874
0.4,1.0,57.0087712549569,44.26267843152874
0.45,1.0,55.08175741568164,45.446346193422386
0.5,1.0,53.16013544000805,47.76824904783746
0.55,1.0,51.264022471905186,49.116462418724694
0.6,1.0,51.264022471905186,49.786601889667594
0.65,1.0,51.264022471905186,51.132222497679294
0.7,1.0,51.264022471905186,55.11338258825509
0.75,1.0,51.86520991955976,54.92366215742979
0.8,1.0,51.264022471905186,55.574554449779185
0.85,1.0,49.9799959983992,56.6950402540151
0.9,1.0,49.64876634922564,56.6950402540151
0.95,1.0,51.24451190127583,56.6950402540151
1.0,1.0,51.92301994298868,56.6950402540151
1.05,1.0,54.12947441089743,56.05145702666543
1.1,1.0,54.12947441089743,53.44168861445827
1.15,1.0,53.150729063673246,53.90202104915281
1.2,1.0,53.150729063673246,53.25146467233206
1.25,1.0,51.66236541235796,51.95202812136782
1.3,1.0,51.66236541235796,51.06279357240376
1.35,1.0,51.92301994298868,50.00624726327635
1.4,1.0,51.54609587543949,48.66112420588561
1.45,1.0,52.49761899362675,45.971455146557446
1.5,1.0,55.78530272392541,44.5619477070546
1.55,1.0,56.753854494650845,44.02100628741243
1.6,1.0,56.04462507680822,43.206978533926986
1.65,1.0,56.04462507680822,41.4643086833465
1.7,1.0,57.723478758647246,40.023865129421665
1.75,1.0,57.97413216254298,39.40780522102244
1.8,1.0,57.28001396647874,38.80152330550507
1.85,1.0,60.166435825965294,44.12478160578493
1.9,1.0,69.63476143421474,51.21150680481756
1.95,1.0,72.3671196055225,54.2747126545884
2.0,1.0,73.348483283569,53.8966668097259
2.05,1.0,69.92138442565336,55.94806920431215
2.1,1.0,69.92138442565336,63.343165514146335
2.15,1.0,68.6804193347711,64.33572711071034
2.2,1.0,69.6419413859206,63.96361925373499
2.25,1.0,66.21933252457322,62.8016324144464
2.3,1.0,58.52349955359813,66.04707307131319
2.35,1.0,54.56189146281496,65.89368217924631
2.4,1.0,55.036351623268054,65.76448377254802
2.45,1.0,51.894122981316485,65.24651787667001
2.5,1.0,51.478150704935004,65.56221900109215
2.55,1.0,51.478150704935004,67.36446197620145
2.6,1.0,52.0,68.38842319097856
2.65,1.0,50.92150822589606,68.60198211126462
2.7,1.0,49.040799340956916,66.84744867251631
2.75,1.0,48.46648326421054,66.66911347321549
2.8,1.0,48.84669896727925,66.02500376093742
2.85,1.0,49.39635614091387,65.1393980718765
2.9,1.0,49.9799959983992,61.44749149403364
2.95,1.0,51.54609587543949,60.17571713427725
3.0,1.0,52.20153254455275,58.26609353825707
3.05,1.0,52.20153254455275,57.89930768007525
3.1,1.0,56.61271941887264,57.89157050400725
3.15,1.0,55.036351623268054,59.3575248454527
3.2,1.0,55.47071299343465,74.10113558276684
3.25,1.0,54.037024344425184,74.82836088891608
3.3,1.0,76.47875521999558,90.71941226777714
3.35,1.0,80.52949770115296,93.3471673842544
3.4,1.0,99.45853407325085,101.20051991539263
3.45,1.0,101.41498903022176,101.48530759655475
3.5,1.0,115.31695452100702,100.19846517426512
3.55,1.0,119.05040949110591,100.31195777312485
3.6,1.0,121.6552506059644,99.21892613810745
3.65,1.0,122.0,98.80139951600547
3.7,1.0,121.80722474467596,98.55800344608731
3.75,1.0,122.24974437601087,99.53883896210034
3.8,1.0,118.84864324004712,99.79304681766897
3.85,1.0,118.1397477566293,100.93505060573132
3.9,1.0,117.04699910719626,103.75115436820067
3.95,1.0,116.3872845288522,105.32329149387093
4.0,1.0,116.3872845288522,106.65584175017423
4.05,1.0,117.00427342623003,106.86114757975153
4.1,1.0,116.37869220780924,106.87718783115588
4.15,1.0,116.37869220780924,106.44810164373177
4.2,1.0,114.82595525402782,105.80453446001324
4.25,1.0,112.94689017409908,104.48800062268404
4.3,1.0,103.07764064044152,101.22685503657263
4.35,1.0,99.80981915623332,100.56567522621896
4.4,1.0,80.26207074328447,90.7605874513329
4.45,1.0,63.0317380372777,76.93692365943993
4.5,1.0,61.554853586049575,75.31105817668714
4.55,1.0,60.8276253029822,75.31105817668714
4.6,1.0,55.46169849544819,62.12562519151716
4.65,1.0,54.120236510939236,62.676108698653465
4.7,1.0,53.71219600798314,63.882157477873434
4.75,1.0,53.0,63.43494882292201
4.8,1.0,51.97114584074513,63.96244463673577
4.85,1.0,51.478150704935004,64.9041714518179
4.9,1.0,51.884487084291386,64.04880868603132
4.95,1.0,51.42956348249516,63.69861461250483
5.0,1.0,48.76474136094644,63.21740155632551
5.05,1.0,48.877397639399746,62.01273071215512
5.1,1.0,48.02082881417188,61.4035089967217
5.15,1.0,47.43416490252569,61.18920625702694
5.2,1.0,47.43416490252569,60.56645056982063
5.25,1.0,48.010415536631214,56.46288400474964
5.3,1.0,48.010415536631214,55.784297867562586
5.35,1.0,48.010415536631214,56.93858405856439
5.4,1.0,48.82622246293481,55.25851878166138
5.45,1.0,51.86520991955976,55.901219682806
5.5,1.0,54.405882034941776,56.268332786625194
5.55,1.0,55.0,57.66153361301647
5.6,1.0,55.60575509783138,59.135270394900104
5.65,1.0,56.72741841473134,60.24149954963872
5.7,1.0,57.48912940721924,60.24149954963872
5.75,1.0,58.137767414994535,61.22566529328901
5.8,1.0,51.478150704935004,56.74831150351663
5.85,1.0,51.264022471905186,53.44848586825525
5.9,1.0,50.32891812864648,52.466194012523914
5.95,1.0,50.695167422546305,52.466194012523914
6.0,1.0,50.96076922496363,51.6660255652734
6.05,1.0,50.44799302251776,50.58949508153913
6.1,1.0,50.21951811795888,49.92152382562642
6.15,1.0,49.03060268852505,49.439465231240064
6.2,1.0,43.46262762420146,48.901933588070875
6.25,1.0,39.408120990476064,50.393689233590436
6.3,1.0,39.66106403010388,49.26613924046586
6.35,1.0,39.11521443121589,50.393689233590436
6.4,1.0,39.11521443121589,52.10494777546222
6.45,1.0,39.11521443121589,54.522788746690026
6.5,1.0,38.27531841800928,54.522788746690026
6.55,1.0,37.44329045369811,55.69387256562098
6.6,1.0,37.73592452822641,55.69387256562098
6.65,1.0,37.73592452822641,55.07795507138049
6.7,1.0,37.73592452822641,53.99269518833596
6.75,1.0,37.73592452822641,53.972626614896384
6.8,1.0,38.07886552931954,55.05088726684495
6.85,1.0,36.359317925395686,53.537765083216556
6.9,1.0,35.510561809129406,54.625468220648344
6.95,1.0,33.015148038438355,52.438418608190275
7.0,1.0,33.015148038438355,54.17227396211112
7.05,1.0,29.068883707497267,52.24848181062019
7.1,1.0,28.319604517012593,51.60925493286021
7.15,1.0,26.870057685088806,49.61064931866062
7.2,1.0,25.45584412271571,48.52888625103668
7.25,1.0,24.758836806279895,47.88296345253954
7.3,1.0,24.758836806279895,47.88296345253954
7.35,1.0,24.758836806279895,47.16603570719582
7.4,1.0,24.758836806279895,46.457209938945084
7.45,1.0,25.45584412271571,46.457209938945084
7.5,1.0,25.45584412271571,45.09439164362118
7.55,1.0,26.870057685088806,45.09439164362118
7.6,1.0,26.870057685088806,46.2946691565038
7.65,1.0,29.698484809834994,47.98352078847398
7.7,1.0,30.4138126514911,48.59344595068981
7.75,1.0,31.827660925679098,51.26713584778889
7.8,1.0,31.827660925679098,51.93838580533625
7.85,1.0,32.64965543462902,50.85027819460069
7.9,1.0,32.64965543462902,50.85027819460069
7.95,1.0,32.01562118716424,51.521528152147994
8.0,1.0,32.01562118716424,51.521528152147994
8.05,1.0,32.01562118716424,51.095861544595806
8.1,1.0,32.01562118716424,49.98990232973796
8.15,1.0,31.89043743820395,49.31976070634286
8.2,1.0,31.89043743820395,49.98990232973796
8.25,1.0,31.11269837220809,49.389258400503536
8.3,1.0,31.11269837220809,48.71911677710844
8.35,1.0,31.827660925679098,50.036699852285324
8.4,1.0,31.827660925679098,50.036699852285324
8.45,1.0,31.89043743820395,51.35632609931449
8.5,1.0,31.89043743820395,51.35632609931449
8.55,1.0,31.144823004794873,52.028726069068895
8.6,1.0,31.144823004794873,52.66692071830748
